id,level,description
G.47.85-7/99,Subclasse,"Comércio varejista de outros artigos usados"
G.47.89-0,Classe,"Comércio varejista de outros produtos novos não especificados anteriormente"
G.47.89-0/01,Subclasse,"Comércio varejista de suvenires, bijuterias e artesanatos"
G.47.89-0/02,Subclasse,"Comércio varejista de plantas e flores naturais"
G.47.89-0/03,Subclasse,"Comércio varejista de objetos de arte"
G.47.89-0/04,Subclasse,"Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação"
G.47.89-0/05,Subclasse,"Comércio varejista de produtos saneantes domissanitários"
G.47.89-0/06,Subclasse,"Comércio varejista de fogos de artifício e artigos pirotécnicos"
G.47.89-0/07,Subclasse,"Comércio varejista de equipamentos para escritório"
G.47.89-0/08,Subclasse,"Comércio varejista de artigos fotográficos e para filmagem"
G.47.89-0/09,Subclasse,"Comércio varejista de armas e munições"
G.47.89-0/99,Subclasse,"Comércio varejista de outros produtos não especificados anteriormente"
G.47.9,Grupo,"Comércio ambulante e outros tipos de comércio varejista"
G.47.90-3,Classe,"Comércio ambulante e outros tipos de comércio varejista"
H,Seção,"Transporte, Armazenagem e Correio"
H.49,Divisão,"Transporte Terrestre"
H.49.1,Grupo,"Transporte ferroviário e metroferroviário"
H.49.11-6,Classe,"Transporte ferroviário de carga"
H.49.11-6/00,Subclasse,"Transporte ferroviário de carga"
H.49.12-4,Classe,"Transporte metroferroviário de passageiros"
H.49.12-4/01,Subclasse,"Transporte ferroviário de passageiros intermunicipal e interestadual"
H.49.12-4/02,Subclasse,"Transporte ferroviário de passageiros municipal e em região metropolitana"
H.49.12-4/03,Subclasse,"Transporte metroviário"
H.49.2,Grupo,"Transporte rodoviário de passageiros"
H.49.21-3,Classe,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal e em região metropolitana"
H.49.21-3/01,Subclasse,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal"
H.49.21-3/02,Subclasse,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana"
H.49.22-1,Classe,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, interestadual e internacional"
H.49.22-1/01,Subclasse,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana"
H.49.22-1/02,Subclasse,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual"
H.49.22-1/03,Subclasse,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional"
H.49.23-0,Classe,"Transporte rodoviário de táxi"
H.49.23-0/01,Subclasse,"Serviço de táxi"
H.49.23-0/02,Subclasse,"Serviço de transporte de passageiros - locação de automóveis com motorista"
H.49.24-8,Classe,"Transporte escolar"
H.49.24-8/00,Subclasse,"Transporte escolar"
H.49.29-9,Classe,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, e outros transportes rodoviários não especificados anteriormente"
H.49.29-9/01,Subclasse,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
H.49.29-9/02,Subclasse,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional"
H.49.29-9/03,Subclasse,"Organização de excursões em veículos rodoviários próprios, municipal"
H.49.29-9/04,Subclasse,"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional"
H.49.29-9/99,Subclasse,"Outros transportes rodoviários de passageiros não especificados anteriormente"
H.49.3,Grupo,"Transporte rodoviário de carga"
H.49.30-2,Classe,"Transporte rodoviário de carga"
H.49.30-2/01,Subclasse,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
H.49.30-2/02,Subclasse,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
H.49.30-2/03,Subclasse,"Transporte rodoviário de produtos perigosos"
H.49.30-2/04,Subclasse,"Transporte rodoviário de mudanças"
H.49.4,Grupo,"Transporte dutoviário"
H.49.40-0,Classe,"Transporte dutoviário"
H.49.40-0/00,Subclasse,"Transporte dutoviário"
H.49.5,Grupo,"Trens turísticos, teleféricos e similares"
H.49.50-7,Classe,"Trens turísticos, teleféricos e similares"
H.49.50-7/00,Subclasse,"Trens turísticos, teleféricos e similares"
H.50,Divisão,"Transporte Aquaviário"
H.50.1,Grupo,"Transporte marítimo de cabotagem e longo curso"
H.50.11-4,Classe,"Transporte marítimo de cabotagem"
H.50.11-4/01,Subclasse,"Transporte marítimo de cabotagem - Carga"
H.50.11-4/02,Subclasse,"Transporte marítimo de cabotagem - passageiros"
H.50.12-2,Classe,"Transporte marítimo de longo curso"
H.50.12-2/01,Subclasse,"Transporte marítimo de longo curso - Carga"
H.50.12-2/02,Subclasse,"Transporte marítimo de longo curso - Passageiros"
H.50.2,Grupo,"Transporte por navegação interior"
H.50.21-1,Classe,"Transporte por navegação interior de carga"
H.50.21-1/01,Subclasse,"Transporte por navegação interior de carga, municipal, exceto travessia"
H.50.21-1/02,Subclasse,"Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia"
H.50.22-0,Classe,"Transporte por navegação interior de passageiros em linhas regulares"
H.50.22-0/01,Subclasse,"Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia"
H.50.22-0/02,Subclasse,"Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia"
H.50.3,Grupo,"Navegação de apoio"
H.50.30-1,Classe,"Navegação de apoio"
H.50.30-1/01,Subclasse,"Navegação de apoio marítimo"
H.50.30-1/02,Subclasse,"Navegação de apoio portuário"
H.50.9,Grupo,"Outros transportes aquaviários"
H.50.91-2,Classe,"Transporte por navegação de travessia"
H.50.91-2/01,Subclasse,"Transporte por navegação de travessia, municipal"
H.50.91-2/02,Subclasse,"Transporte por navegação de travessia, intermunicipal"
H.50.99-8,Classe,"Transportes aquaviários não especificados anteriormente"
H.50.99-8/01,Subclasse,"Transporte aquaviário para passeios turísticos"
H.50.99-8/99,Subclasse,"Outros transportes aquaviários não especificados anteriormente"
H.51,Divisão,"Transporte Aéreo"
H.51.1,Grupo,"Transporte aéreo de passageiros"
H.51.11-1,Classe,"Transporte aéreo de passageiros regular"
H.51.11-1/00,Subclasse,"Transporte aéreo de passageiros regular"
H.51.12-9,Classe,"Transporte aéreo de passageiros não-regular"
H.51.12-9/01,Subclasse,"Serviço de táxi aéreo e locação de aeronaves com tripulação"
H.51.12-9/99,Subclasse,"Outros serviços de transporte aéreo de passageiros não-regular"
H.51.2,Grupo,"Transporte aéreo de carga"
H.51.20-0,Classe,"Transporte aéreo de carga"
H.51.20-0/00,Subclasse,"Transporte aéreo de carga"
H.51.3,Grupo,"Transporte espacial"
H.51.30-7,Classe,"Transporte espacial"
H.51.30-7/00,Subclasse,"Transporte espacial"
H.52,Divisão,"Armazenamento e Atividades Auxiliares Dos Transportes"
H.52.1,Grupo,"Armazenamento, carga e descarga"
H.52.11-7,Classe,"Armazenamento"
H.52.11-7/01,Subclasse,"Armazéns gerais - emissão de warrant"
H.52.11-7/02,Subclasse,"Guarda-móveis"
H.52.11-7/99,Subclasse,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
H.52.12-5,Classe,"Carga e descarga"
H.52.12-5/00,Subclasse,"Carga e descarga"
H.52.2,Grupo,"Atividades auxiliares dos transportes terrestres"
H.52.21-4,Classe,"Concessionárias de rodovias, pontes, túneis e serviços relacionados"
H.52.21-4/00,Subclasse,"Concessionárias de rodovias, pontes, túneis e serviços relacionados"
H.52.22-2,Classe,"Terminais rodoviários e ferroviários"
H.52.22-2/00,Subclasse,"Terminais rodoviários e ferroviários"
H.52.23-1,Classe,"Estacionamento de veículos"
H.52.23-1/00,Subclasse,"Estacionamento de veículos"
H.52.29-0,Classe,"Atividades auxiliares dos transportes terrestres não especificadas anteriormente"
H.52.29-0/01,Subclasse,"Serviços de apoio ao transporte por táxi, inclusive centrais de chamada"
H.52.29-0/02,Subclasse,"Serviços de reboque de veículos"
H.52.29-0/99,Subclasse,"Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente"
H.52.3,Grupo,"Atividades auxiliares dos transportes aquaviários"
H.52.31-1,Classe,"Gestão de portos e terminais"
H.52.31-1/01,Subclasse,"Administração da infra-estrutura portuária"
H.52.31-1/02,Subclasse,"Operações de terminais"
H.52.32-0,Classe,"Atividades de agenciamento marítimo"
H.52.32-0/00,Subclasse,"Atividades de agenciamento marítimo"
H.52.39-7,Classe,"Atividades auxiliares dos transportes aquaviários não especificadas anteriormente"
H.52.39-7/00,Subclasse,"Atividades auxiliares dos transportes aquaviários não especificadas anteriormente"
H.52.4,Grupo,"Atividades auxiliares dos transportes aéreos"
H.52.40-1,Classe,"Atividades auxiliares dos transportes aéreos"
H.52.40-1/01,Subclasse,"Operação dos aeroportos e campos de aterrissagem"
H.52.40-1/99,Subclasse,"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem"
H.52.5,Grupo,"Atividades relacionadas à organização do transporte de carga"
H.52.50-8,Classe,"Atividades relacionadas à organização do transporte de carga"
H.52.50-8/01,Subclasse,"Comissaria de despachos"
H.52.50-8/02,Subclasse,"Atividades de despachantes aduaneiros"
H.52.50-8/03,Subclasse,"Agenciamento de cargas, exceto para o transporte marítimo"
H.52.50-8/04,Subclasse,"Organização logística do transporte de carga"
H.52.50-8/05,Subclasse,"Operador de transporte multimodal - OTM"
H.53,Divisão,"Correio e Outras Atividades de Entrega"
H.53.1,Grupo,"Atividades de Correio"
H.53.10-5,Classe,"Atividades de Correio"
H.53.10-5/01,Subclasse,"Atividades do Correio Nacional"
H.53.10-5/02,Subclasse,"Atividades de franqueadas e permissionárias do Correio Nacional"
H.53.2,Grupo,"Atividades de malote e de entrega"
H.53.20-2,Classe,"Atividades de malote e de entrega"
H.53.20-2/01,Subclasse,"Serviços de malote não realizados pelo Correio Nacional"
H.53.20-2/02,Subclasse,"Serviços de entrega rápida"
I,Seção,"Alojamento e Alimentação"
I.55,Divisão,"Alojamento"
I.55.1,Grupo,"Hotéis e similares"
I.55.10-8,Classe,"Hotéis e similares"
I.55.10-8/01,Subclasse,"Hotéis"
I.55.10-8/02,Subclasse,"Apart-hotéis"
I.55.10-8/03,Subclasse,"Motéis"
I.55.9,Grupo,"Outros tipos de alojamento não especificados anteriormente"
I.55.90-6,Classe,"Outros tipos de alojamento não especificados anteriormente"
I.55.90-6/01,Subclasse,"Albergues, exceto assistenciais"
I.55.90-6/02,Subclasse,"Campings"
I.55.90-6/03,Subclasse,"Pensões (alojamento)"
I.55.90-6/99,Subclasse,"Outros alojamentos não especificados anteriormente"
I.56,Divisão,"Alimentação"
I.56.1,Grupo,"Restaurantes e outros serviços de alimentação e bebidas"
I.56.11-2,Classe,"Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas"
I.56.11-2/01,Subclasse,"Restaurantes e similares"
I.56.11-2/02,Subclasse,"Bares e outros estabelecimentos especializados em servir bebidas"
I.56.11-2/03,Subclasse,"Lanchonetes, casas de chá, de sucos e similares"
I.56.12-1,Classe,"Serviços ambulantes de alimentação"
I.56.12-1/00,Subclasse,"Serviços ambulantes de alimentação"
I.56.2,Grupo,"Serviços de catering, bufê e outros serviços de comida preparada"
I.56.20-1,Classe,"Serviços de catering, bufê e outros serviços de comida preparada"
I.56.20-1/01,Subclasse,"Fornecimento de alimentos preparados preponderantemente para empresas"
I.56.20-1/02,Subclasse,"Serviços de alimentação para eventos e recepções - bufê"
I.56.20-1/03,Subclasse,"Cantinas - serviços de alimentação privativos"
I.56.20-1/04,Subclasse,"Fornecimento de alimentos preparados preponderantemente para consumo domiciliar"
J,Seção,"Informação e Comunicação"
J.58,Divisão,"Edição e Edição Integrada À Impressão"
J.58.1,Grupo,"Edição de livros, jornais, revistas e outras atividades de edição"
J.58.11-5,Classe,"Edição de livros"
J.58.11-5/00,Subclasse,"Edição de livros"
J.58.12-3,Classe,"Edição de jornais"
J.58.12-3/00,Subclasse,"Edição de jornais"
J.58.13-1,Classe,"Edição de revistas"
J.58.13-1/00,Subclasse,"Edição de revistas"
J.58.19-1,Classe,"Edição de cadastros, listas e outros produtos gráficos"
J.58.19-1/00,Subclasse,"Edição de cadastros, listas e outros produtos gráficos"
J.58.2,Grupo,"Edição integrada à impressão de livros, jornais, revistas e outras publicações"
J.58.21-2,Classe,"Edição integrada à impressão de livros"
J.58.21-2/00,Subclasse,"Edição integrada à impressão de livros"
J.58.22-1,Classe,"Edição integrada à impressão de jornais"
J.58.22-1/00,Subclasse,"Edição integrada à impressão de jornais"
J.58.23-9,Classe,"Edição integrada à impressão de revistas"
J.58.23-9/00,Subclasse,"Edição integrada à impressão de revistas"
J.58.29-8,Classe,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos"
J.58.29-8/00,Subclasse,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos"
J.59,Divisão,"Atividades Cinematográficas, Produção de Vídeos e de Programas de Televisão; Gravação de Som e Edição de Música"
J.59.1,Grupo,"Atividades cinematográficas, produção de vídeos e de programas de televisão"
J.59.11-1,Classe,"Atividades de produção cinematográfica, de vídeos e de programas de televisão"
J.59.11-1/01,Subclasse,"Estúdios cinematográficos"
J.59.11-1/02,Subclasse,"Produção de filmes para publicidade"
J.59.11-1/99,Subclasse,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
J.59.12-0,Classe,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão"
J.59.12-0/01,Subclasse,"Serviços de dublagem"
J.59.12-0/02,Subclasse,"Serviços de mixagem sonora em produção audiovisual"
J.59.12-0/99,Subclasse,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
J.59.13-8,Classe,"Distribuição cinematográfica, de vídeo e de programas de televisão"
J.59.13-8/00,Subclasse,"Distribuição cinematográfica, de vídeo e de programas de televisão"
J.59.14-6,Classe,"Atividades de exibição cinematográfica"
J.59.14-6/00,Subclasse,"Atividades de exibição cinematográfica"
J.59.2,Grupo,"Atividades de gravação de som e de edição de música"
J.59.20-1,Classe,"Atividades de gravação de som e de edição de música"
J.59.20-1/00,Subclasse,"Atividades de gravação de som e de edição de música"
J.60,Divisão,"Atividades de Rádio e de Televisão"
